/tc/csv/v1
signature/timestamp
#insert or #remove or <>

2021-03-20 17:50:00;-15.787983;-47.914191;1;52;60;6;0;0;54
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;57;6;0;0;22
2021-03-20 17:50:00;-15.830376;-47.930627;1;26;57;17;0;0;1
2021-03-20 17:50:00;-15.79562;-47.891049;1;40;250;6;0;0;12
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;122;17;0;0;1
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;55;6;0;0;2
2021-03-20 17:50:00;-15.830376;-47.930627;1;26;58;6;0;0;2
2021-03-20 17:50:00;-15.787983;-47.914191;1;52;60;17;0;0;5
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;128;6;0;0;3
2021-03-20 17:50:00;-15.830376;-47.930627;1;26;251;17;0;0;2
2021-03-20 17:50:00;-15.79562;-47.891049;1;40;122;17;0;0;2
2021-03-20 17:50:00;-15.795682;-47.893624;1;23;123;6;0;0;13
2021-03-20 17:50:00;-15.801176;-47.883463;1;38;249;6;0;0;49
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;59;1;0;0;1
2021-03-20 17:50:00;-15.770945;-47.873543;1;21;58;6;0;0;2
2021-03-20 17:50:00;-15.787983;-47.914191;1;52;123;6;0;0;45
2021-03-20 17:50:00;-15.795682;-47.893624;1;19;125;6;0;0;94
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;62;6;0;0;924
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;245;17;0;0;20
2021-03-20 17:50:00;-15.815952;-47.943111;1;2;124;6;0;0;2
2021-03-20 17:50:00;-15.830376;-47.930627;1;26;124;17;0;0;3
2021-03-20 17:50:00;-15.830376;-47.930627;1;26;123;6;0;0;4
2021-03-20 17:50:00;-15.816786;-47.943379;1;55;122;6;0;0;15
2021-03-20 17:50:00;-15.731598;-47.896735;1;12;61;17;0;0;28
2021-03-20 17:50:00;-15.795682;-47.893624;1;19;60;6;0;0;1
2021-03-20 17:50:00;-15.795423;-47.873152;1;58;60;17;0;0;2
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;122;6;0;0;1
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;253;1;0;0;2
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;63;6;0;0;13
2021-03-20 17:50:00;-15.801176;-47.883463;1;38;55;6;0;0;80
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;59;17;0;0;18
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;56;6;0;0;7
2021-03-20 17:50:00;-15.771045;-47.871423;1;24;58;6;0;0;319
2021-03-20 17:50:00;-15.801132;-47.879293;1;42;60;6;0;0;2
2021-03-20 17:50:00;-15.784173;-47.886892;1;9;59;6;0;0;3
2021-03-20 17:50:00;-15.753950;-47.879337;1;43;59;6;0;0;133
2021-03-20 17:50:00;-15.801176;-47.883463;1;38;57;6;0;0;67
2021-03-20 17:50:00;-15.795682;-47.893624;1;23;59;6;0;0;2
2021-03-20 17:50:00;-15.770945;-47.873543;1;21;124;6;0;0;5
2021-03-20 17:50:00;-15.790370;-47.878825;1;25;252;6;0;0;1
2021-03-20 17:50:00;-15.790370;-47.878825;1;25;123;17;0;0;4
2021-03-20 17:50:00;-15.815952;-47.943111;1;2;60;6;0;0;4
2021-03-20 17:50:00;-15.752444;-47.829375;1;41;121;6;0;0;1
2021-03-20 17:50:00;-15.770945;-47.873543;1;21;123;17;0;0;11
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;252;6;0;0;11
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;125;17;0;0;97
2021-03-20 17:50:00;-15.816786;-47.943379;1;55;58;6;0;0;3
2021-03-20 17:50:00;-15.816786;-47.943379;1;55;123;6;0;0;20
2021-03-20 17:50:00;-15.794036;-48.101760;1;49;59;17;0;0;1
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;126;6;0;0;32
2021-03-20 17:50:00;-15.804671;-47.881720;1;63;61;6;0;0;80
2021-03-20 17:50:00;-15.816786;-47.943379;1;55;60;6;0;0;2
2021-03-20 17:50:00;-15.804671;-47.881720;1;65;123;6;0;0;4
2021-03-20 17:50:00;-15.790370;-47.878825;1;25;61;6;0;0;3
2021-03-20 17:50:00;-15.795423;-47.873152;1;58;122;17;0;0;4
2021-03-20 17:50:00;-15.79562;-47.891049;1;40;122;6;0;0;40
2021-03-20 17:50:00;-15.771045;-47.871423;1;24;60;6;0;0;5
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;59;6;0;0;306
2021-03-20 17:50:00;-15.830376;-47.930627;1;26;59;6;0;0;4
2021-03-20 17:50:00;-15.816786;-47.943379;1;55;60;17;0;0;1
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;124;17;0;0;12
2021-03-20 17:50:00;-15.753950;-47.879337;1;43;123;6;0;0;20
2021-03-20 17:50:00;-15.795423;-47.873152;1;58;58;6;0;0;2
2021-03-20 17:50:00;-15.814495;-47.825561;1;1;252;1;0;0;1
2021-03-20 17:50:00;-15.795423;-47.873152;1;58;251;6;0;0;100
2021-03-20 17:50:00;-15.770945;-47.873543;1;21;60;6;0;0;454
